wikidata_id,label,uri
Q13231313,Aeromachus catocyanea,http://www.wikidata.org/entity/Q13231313
Q14927618,Aeroport,http://www.wikidata.org/entity/Q14927618
Q381284,Aero Contractors,http://www.wikidata.org/entity/Q381284
Q2835801,Aerocondor Colombia,http://www.wikidata.org/entity/Q2835801
Q61396,Syktyvkar Airport,http://www.wikidata.org/entity/Q61396
Q117807,Sary-Arka Airport,http://www.wikidata.org/entity/Q117807
Q1431860,Lamezia Terme International Airport,http://www.wikidata.org/entity/Q1431860
Q6537129,Lewis University Airport,http://www.wikidata.org/entity/Q6537129
Q429304,Marrakesh Menara Airport,http://www.wikidata.org/entity/Q429304
Q63124031,Aeromonas punctata subsp. caviae,http://www.wikidata.org/entity/Q63124031
Q5395506,Aerodramus vanikorensis amelis,http://www.wikidata.org/entity/Q5395506
Q112602389,Aerolineas Abaroa,http://www.wikidata.org/entity/Q112602389
Q38318460,Aerobryopsis laosiensis,http://www.wikidata.org/entity/Q38318460
Q112602361,Aerovias Las Minas,http://www.wikidata.org/entity/Q112602361
Q1431168,Hato International Airport,http://www.wikidata.org/entity/Q1431168
Q1433305,Åre Östersund Airport,http://www.wikidata.org/entity/Q1433305
Q16810,Kaohsiung International Airport,http://www.wikidata.org/entity/Q16810
Q1430743,Aktion National Airport,http://www.wikidata.org/entity/Q1430743
Q49745332,Brown's Homestead Airport,http://www.wikidata.org/entity/Q49745332
Q35247927,Browns Landing Airport,http://www.wikidata.org/entity/Q35247927
Q108057107,Xiang'an Airport station,http://www.wikidata.org/entity/Q108057107
Q49745331,Brown's Cape Horn Airport,http://www.wikidata.org/entity/Q49745331
Q424294,ipratropium bromide,http://www.wikidata.org/entity/Q424294
Q1129944,Copa Airlines Colombia,http://www.wikidata.org/entity/Q1129944
Q381602,Aeronomy of Ice in the Mesosphere,http://www.wikidata.org/entity/Q381602
Q1927846,Rio Grande Airport,http://www.wikidata.org/entity/Q1927846
Q2576085,Takoradi Airport,http://www.wikidata.org/entity/Q2576085
Q630645,Falcone–Borsellino Airport,http://www.wikidata.org/entity/Q630645
Q316815,Alouette II,http://www.wikidata.org/entity/Q316815
Q326268,Sharm el-Sheikh International Airport,http://www.wikidata.org/entity/Q326268
Q1431455,Harstad/Narvik Airport,http://www.wikidata.org/entity/Q1431455
Q651330,Martinique Aimé Césaire International Airport,http://www.wikidata.org/entity/Q651330
Q1165367,Strasbourg Airport,http://www.wikidata.org/entity/Q1165367
Q1142389,Skopje International Airport,http://www.wikidata.org/entity/Q1142389
Q2213302,Oskarshamn Airport,http://www.wikidata.org/entity/Q2213302
Q17205,aircraft carrier,http://www.wikidata.org/entity/Q17205
Q248884,Aerobee,http://www.wikidata.org/entity/Q248884
Q381228,A.300,http://www.wikidata.org/entity/Q381228
Q753531,Banjul International Airport,http://www.wikidata.org/entity/Q753531
Q169438,Fouga CM.170 Magister,http://www.wikidata.org/entity/Q169438
Q1432096,Bykovo (airport),http://www.wikidata.org/entity/Q1432096
Q9585460,Coronel Virgílio Távora Airport,http://www.wikidata.org/entity/Q9585460
Q2901953,Baker Airport,http://www.wikidata.org/entity/Q2901953
Q3621495,Archeops,http://www.wikidata.org/entity/Q3621495
Q79447188,"Airport West (T1, T2, T3) Station",http://www.wikidata.org/entity/Q79447188
Q653299,Prince Said Ibrahim International Airport,http://www.wikidata.org/entity/Q653299
Q8725,Bristol Airport,http://www.wikidata.org/entity/Q8725
Q723325,Princess Juliana International Airport,http://www.wikidata.org/entity/Q723325
Q23891467,Aeromóvel,http://www.wikidata.org/entity/Q23891467
Q3631637,Aerodynamik/La Forme Remixes,http://www.wikidata.org/entity/Q3631637
Q60825436,Aerovia,http://www.wikidata.org/entity/Q60825436
Q381781,Aerotec,http://www.wikidata.org/entity/Q381781
Q48812846,airport for antique aircraft,http://www.wikidata.org/entity/Q48812846
Q35293048,Reed-Wilsonton Airport,http://www.wikidata.org/entity/Q35293048
Q35321266,Wilson Ranch Airport,http://www.wikidata.org/entity/Q35321266
Q35321223,Wilson Creek Airport,http://www.wikidata.org/entity/Q35321223
Q34967407,Crosswinds-Wilson Private Airport,http://www.wikidata.org/entity/Q34967407
Q34962729,Brown's Airport,http://www.wikidata.org/entity/Q34962729
Q3270994,Yinchuan Hedong International Airport,http://www.wikidata.org/entity/Q3270994
Q694434,Innsbruck Airport,http://www.wikidata.org/entity/Q694434
Q1065223,Al Maktoum International Airport,http://www.wikidata.org/entity/Q1065223
Q482315,Amílcar Cabral International Airport,http://www.wikidata.org/entity/Q482315
Q381415,Aerocondor,http://www.wikidata.org/entity/Q381415
Q844098,Noi Bai International Airport,http://www.wikidata.org/entity/Q844098
Q598164,Bob Baker Memorial Airport,http://www.wikidata.org/entity/Q598164
Q2902459,Baker City Municipal Airport,http://www.wikidata.org/entity/Q2902459
Q3498094,Agartala Airport,http://www.wikidata.org/entity/Q3498094
Q3465662,Madurai International Airport,http://www.wikidata.org/entity/Q3465662
Q868994,Bill and Hillary Clinton National Airport,http://www.wikidata.org/entity/Q868994
Q10687975,Sälen/Scandinavian Mountains Airport,http://www.wikidata.org/entity/Q10687975
Q1433022,Tangier Ibn Battouta Airport,http://www.wikidata.org/entity/Q1433022
Q559107,Nanjing Lukou International Airport,http://www.wikidata.org/entity/Q559107
Q178162,Graz Airport,http://www.wikidata.org/entity/Q178162
Q765650,Ürümqi Tianshan International Airport,http://www.wikidata.org/entity/Q765650
Q987217,Shendu Highway station,http://www.wikidata.org/entity/Q987217
Q1639946,hybrid airship,http://www.wikidata.org/entity/Q1639946
Q1433208,Visby Airport,http://www.wikidata.org/entity/Q1433208
Q2452159,Uytash Airport,http://www.wikidata.org/entity/Q2452159
Q313587,Dortmund Airport,http://www.wikidata.org/entity/Q313587
Q432474,Vijayawada Airport,http://www.wikidata.org/entity/Q432474
Q1431654,Mallam Aminu Kano International Airport,http://www.wikidata.org/entity/Q1431654
Q2163819,Lanseria International Airport,http://www.wikidata.org/entity/Q2163819
Q1746607,aerocapture,http://www.wikidata.org/entity/Q1746607
Q3495914,Enrique Malek International Airport,http://www.wikidata.org/entity/Q3495914
Q1334422,Aeropuerto Nacional de Tamuín,http://www.wikidata.org/entity/Q1334422
Q96698001,Aerotecnica Missili & Spazio,http://www.wikidata.org/entity/Q96698001
Q75277038,SA 341 Gazelle,http://www.wikidata.org/entity/Q75277038
Q12692117,Cape Santa Maria Airport,http://www.wikidata.org/entity/Q12692117
Q321162,Naval Air Station Pensacola,http://www.wikidata.org/entity/Q321162
Q844023,Kansai Airport Station,http://www.wikidata.org/entity/Q844023
Q4368993,Point Baker Seaplane Base,http://www.wikidata.org/entity/Q4368993
Q1200570,Batumi International Airport,http://www.wikidata.org/entity/Q1200570
Q35321237,Wilson Industrial Air Center Airport,http://www.wikidata.org/entity/Q35321237
Q35259715,George Ford Airport,http://www.wikidata.org/entity/Q35259715
Q35321251,Wilson International Airport,http://www.wikidata.org/entity/Q35321251
Q49751942,Wilson Creek Airport,http://www.wikidata.org/entity/Q49751942
Q35259728,George P Shanks Airport,http://www.wikidata.org/entity/Q35259728
Q180173,sailplane,http://www.wikidata.org/entity/Q180173
Q659349,Tivat Airport,http://www.wikidata.org/entity/Q659349
Q1321723,Rajahmundry airport,http://www.wikidata.org/entity/Q1321723
Q1933087,Trollhättan-Vänersborg Airport,http://www.wikidata.org/entity/Q1933087
Q2593750,Toluca International Airport,http://www.wikidata.org/entity/Q2593750
Q1433111,Tucson International Airport,http://www.wikidata.org/entity/Q1433111
Q21836433,commercial airport,http://www.wikidata.org/entity/Q21836433
Q5647754,Haneda Airport Terminal 2 Station,http://www.wikidata.org/entity/Q5647754
Q2903423,Bakersfield Municipal Airport,http://www.wikidata.org/entity/Q2903423
Q2347363,Sukhumi Babushara Airport,http://www.wikidata.org/entity/Q2347363
Q3565247,Moffett Federal Airfield,http://www.wikidata.org/entity/Q3565247
Q777774,Košice International Airport,http://www.wikidata.org/entity/Q777774
Q1420178,Tocumen International Airport,http://www.wikidata.org/entity/Q1420178
Q800701,Düsseldorf Airport station,http://www.wikidata.org/entity/Q800701
Q381213,Aero A.14 Brandenburg,http://www.wikidata.org/entity/Q381213
Q1658001,Cotopaxi International Airport,http://www.wikidata.org/entity/Q1658001
Q4688374,Aeronca L-16,http://www.wikidata.org/entity/Q4688374
Q381789,Aerovías DAP,http://www.wikidata.org/entity/Q381789
Q294312,Aerokopter AK1-3 Sanka,http://www.wikidata.org/entity/Q294312
Q4688156,Aero India,http://www.wikidata.org/entity/Q4688156
Q381540,Aeromist-Kharkiv,http://www.wikidata.org/entity/Q381540
Q11824251,Al Bateen Executive Airport,http://www.wikidata.org/entity/Q11824251
Q619716,Bhuj Airport,http://www.wikidata.org/entity/Q619716
Q477555,Newquay Airport,http://www.wikidata.org/entity/Q477555
Q221279,Wattay International Airport,http://www.wikidata.org/entity/Q221279
Q1148527,Ashgabat International Airport,http://www.wikidata.org/entity/Q1148527
Q2825588,AeroLites AeroMaster AG,http://www.wikidata.org/entity/Q2825588
Q4688286,LoCamp,http://www.wikidata.org/entity/Q4688286
Q2825661,Aerophile,http://www.wikidata.org/entity/Q2825661
Q65225815,Aéroport Charles-de-Gaulle Terminal 4,http://www.wikidata.org/entity/Q65225815
Q3178234,AeroWings,http://www.wikidata.org/entity/Q3178234
Q16973976,Aero Designs,http://www.wikidata.org/entity/Q16973976
Q54964662,Aerorozvidka,http://www.wikidata.org/entity/Q54964662
Q33156,Kandahar International Airport,http://www.wikidata.org/entity/Q33156
Q670038,Ivato Airport,http://www.wikidata.org/entity/Q670038
Q1431399,Shirak International Airport,http://www.wikidata.org/entity/Q1431399
Q1432260,Ostend-Bruges International Airport,http://www.wikidata.org/entity/Q1432260
Q409075,Airports of Thailand,http://www.wikidata.org/entity/Q409075
Q3606004,Aeroplanitaliani,http://www.wikidata.org/entity/Q3606004
Q4688165,Aero Synergie,http://www.wikidata.org/entity/Q4688165
Q1232433,Moorabbin Airport,http://www.wikidata.org/entity/Q1232433
Q838219,Paine Field,http://www.wikidata.org/entity/Q838219
Q35321208,Wilson Airport,http://www.wikidata.org/entity/Q35321208
Q35259739,George R Carr Memorial Air Field,http://www.wikidata.org/entity/Q35259739
Q34965645,George L Scott Municipal Airport,http://www.wikidata.org/entity/Q34965645
Q1165296,Sanaa International Airport,http://www.wikidata.org/entity/Q1165296
Q979272,N'Djamena International Airport,http://www.wikidata.org/entity/Q979272
Q1431674,Kansas City International Airport,http://www.wikidata.org/entity/Q1431674
Q1030032,Ganja International Airport,http://www.wikidata.org/entity/Q1030032
Q2825625,Aerocon,http://www.wikidata.org/entity/Q2825625
Q381684,Aeroput,http://www.wikidata.org/entity/Q381684
Q2825654,Aeronca 15 Sedan,http://www.wikidata.org/entity/Q2825654
Q769099,Groningen Airport Eelde,http://www.wikidata.org/entity/Q769099
Q1156786,Harbin Taiping International Airport,http://www.wikidata.org/entity/Q1156786
Q254039,Lappeenranta Airport,http://www.wikidata.org/entity/Q254039
Q856939,Cadjehoun Airport,http://www.wikidata.org/entity/Q856939
Q513474,Treviso Airport,http://www.wikidata.org/entity/Q513474
Q721258,Bamako-Sénou International Airport,http://www.wikidata.org/entity/Q721258
Q15498,Hobart Airport,http://www.wikidata.org/entity/Q15498
Q2902480,Baker Municipal Airport,http://www.wikidata.org/entity/Q2902480
Q3887123,Mountain View Airport,http://www.wikidata.org/entity/Q3887123
Q3595649,Kannur International Airport,http://www.wikidata.org/entity/Q3595649
Q1319833,Ottawa Macdonald-Cartier International Airport,http://www.wikidata.org/entity/Q1319833
Q1417736,Traian Vuia International Airport,http://www.wikidata.org/entity/Q1417736
Q27117,Eilat Airport,http://www.wikidata.org/entity/Q27117
Q1192811,Francisco Bangoy International Airport,http://www.wikidata.org/entity/Q1192811
Q45000,Mitiga International Airport,http://www.wikidata.org/entity/Q45000
Q955268,RAAF Base Williamtown,http://www.wikidata.org/entity/Q955268
Q4698744,airfoil,http://www.wikidata.org/entity/Q4698744
Q741372,Kobe Airport,http://www.wikidata.org/entity/Q741372
Q349673,Norwich International Airport,http://www.wikidata.org/entity/Q349673
Q1370380,Plovdiv Airport,http://www.wikidata.org/entity/Q1370380
Q673760,Münster/Osnabrück Airport,http://www.wikidata.org/entity/Q673760
Q1432573,Rabat-Salé Airport,http://www.wikidata.org/entity/Q1432573
Q531481,Gaya International Airport,http://www.wikidata.org/entity/Q531481
Q1433157,V. C. Bird International Airport,http://www.wikidata.org/entity/Q1433157
Q1432822,Sde Dov Airport,http://www.wikidata.org/entity/Q1432822
Q3238282,Hohhot Baita International Airport,http://www.wikidata.org/entity/Q3238282
Q8988,Southampton Airport,http://www.wikidata.org/entity/Q8988
Q1350630,Fuzhou Changle International Airport,http://www.wikidata.org/entity/Q1350630
Q381564,Aeronaut,http://www.wikidata.org/entity/Q381564
Q2825597,AT-3,http://www.wikidata.org/entity/Q2825597
Q2825660,Aeronca L,http://www.wikidata.org/entity/Q2825660
Q65335,Antoine de Saint Exupéry Airport,http://www.wikidata.org/entity/Q65335
Q381223,A.24,http://www.wikidata.org/entity/Q381223
Q381290,Aero Cóndor,http://www.wikidata.org/entity/Q381290
Q3234734,Lanzhou Zhongchuan International Airport,http://www.wikidata.org/entity/Q3234734
Q575865,Montpellier – Méditerranée Airport,http://www.wikidata.org/entity/Q575865
Q637028,Oran Ahmed Ben Bella Airport,http://www.wikidata.org/entity/Q637028
Q655320,Malabo International Airport,http://www.wikidata.org/entity/Q655320
Q525609,Shah Amanat International Airport,http://www.wikidata.org/entity/Q525609
Q8999,Exeter Airport,http://www.wikidata.org/entity/Q8999
Q56935,Tiruchirapalli Airport,http://www.wikidata.org/entity/Q56935
Q1352042,Punta Cana International Airport,http://www.wikidata.org/entity/Q1352042
Q1156790,Qingdao Liuting International Airport,http://www.wikidata.org/entity/Q1156790
Q35321194,Wilson Airport,http://www.wikidata.org/entity/Q35321194
Q35294754,Riverside Landings,http://www.wikidata.org/entity/Q35294754
Q49750147,Riverside Airport,http://www.wikidata.org/entity/Q49750147
Q35294715,Riverside Airport,http://www.wikidata.org/entity/Q35294715
Q35259694,George Airport,http://www.wikidata.org/entity/Q35259694
Q49746456,George Airport,http://www.wikidata.org/entity/Q49746456
Q34962427,Riverside Airport,http://www.wikidata.org/entity/Q34962427
Q35259750,George T Mc Cutchan Airport,http://www.wikidata.org/entity/Q35259750
Q2039855,Air Buster,http://www.wikidata.org/entity/Q2039855
Q2875400,Royal Air Force Station Honington,http://www.wikidata.org/entity/Q2875400
Q17595,Wagga Wagga Airport,http://www.wikidata.org/entity/Q17595
Q641967,Cancún International Airport,http://www.wikidata.org/entity/Q641967
Q570873,Damascus International Airport,http://www.wikidata.org/entity/Q570873
Q581004,Storuman Airport,http://www.wikidata.org/entity/Q581004
Q1425537,Djerba–Zarzis International Airport,http://www.wikidata.org/entity/Q1425537
Q1193001,Mandalay International Airport,http://www.wikidata.org/entity/Q1193001
Q1430728,Adana Şakirpaşa Airport,http://www.wikidata.org/entity/Q1430728
Q766117,Yuzhno-Sakhalinsk Airport,http://www.wikidata.org/entity/Q766117
Q1141414,Rijeka Airport,http://www.wikidata.org/entity/Q1141414
Q601091,Wuhan Tianhe International Airport,http://www.wikidata.org/entity/Q601091
Q1173860,Aero,http://www.wikidata.org/entity/Q1173860
Q1636887,Westover Air Reserve Base,http://www.wikidata.org/entity/Q1636887
Q3968801,Osaka Airport Station,http://www.wikidata.org/entity/Q3968801
Q1345361,Cork Airport,http://www.wikidata.org/entity/Q1345361
Q2825642,AS,http://www.wikidata.org/entity/Q2825642
Q4688320,Aeromarine AM-1,http://www.wikidata.org/entity/Q4688320
Q2875348,aerobot,http://www.wikidata.org/entity/Q2875348
Q4688226,Aerochaco,http://www.wikidata.org/entity/Q4688226
Q1433263,Volgograd International Airport,http://www.wikidata.org/entity/Q1433263
Q133796,Nagasaki Airport,http://www.wikidata.org/entity/Q133796
Q1197688,Guilin Liangjiang International Airport,http://www.wikidata.org/entity/Q1197688
Q1432702,Salgado Filho International Airport,http://www.wikidata.org/entity/Q1432702
Q1432351,Perpignan–Rivesaltes Airport,http://www.wikidata.org/entity/Q1432351
Q1433005,Talagi Airport,http://www.wikidata.org/entity/Q1433005
Q1431350,Gander International Airport,http://www.wikidata.org/entity/Q1431350
Q1432050,Miri Airport,http://www.wikidata.org/entity/Q1432050
Q1595048,Jabalpur Airport,http://www.wikidata.org/entity/Q1595048
Q59733,La Isabela International Airport,http://www.wikidata.org/entity/Q59733
Q1107152,Wrocław – Copernicus Airport,http://www.wikidata.org/entity/Q1107152
Q2876169,Aérotrain 02,http://www.wikidata.org/entity/Q2876169
Q4688324,Aeromarine Airways,http://www.wikidata.org/entity/Q4688324
Q5658888,Aeroblus,http://www.wikidata.org/entity/Q5658888
Q89438034,Aeropetes,http://www.wikidata.org/entity/Q89438034
Q4688505,Aerovías Quisqueyana,http://www.wikidata.org/entity/Q4688505
Q56309508,Aerospace Campus,http://www.wikidata.org/entity/Q56309508
Q2876175,Aérotrain S-44,http://www.wikidata.org/entity/Q2876175
Q12341915,Ærø Herred,http://www.wikidata.org/entity/Q12341915
Q98400275,Aéroconstellation,http://www.wikidata.org/entity/Q98400275
Q2825628,Aerolia,http://www.wikidata.org/entity/Q2825628
Q19209876,Aeromarine 75,http://www.wikidata.org/entity/Q19209876
Q56045733,Sultan Mahmud Badaruddin II International Airport LRT station,http://www.wikidata.org/entity/Q56045733
Q15275206,Santa Maria Airport,http://www.wikidata.org/entity/Q15275206
Q256534,Urmia Airport,http://www.wikidata.org/entity/Q256534
Q697101,Saarbrücken Airport,http://www.wikidata.org/entity/Q697101
Q811239,Bauerfield International Airport,http://www.wikidata.org/entity/Q811239
Q1156872,Pointe-à-Pitre International Airport,http://www.wikidata.org/entity/Q1156872
Q762986,Belém International Airport,http://www.wikidata.org/entity/Q762986
Q1322423,Chelyabinsk Airport,http://www.wikidata.org/entity/Q1322423
Q27268,Oral Ak Zhol Airport,http://www.wikidata.org/entity/Q27268
Q162139,Osmani International Airport,http://www.wikidata.org/entity/Q162139
Q38805,Gustaf III Airport,http://www.wikidata.org/entity/Q38805
Q1423410,Varna Airport,http://www.wikidata.org/entity/Q1423410
Q35298917,Santa Maria Ranch Airport,http://www.wikidata.org/entity/Q35298917
Q779805,Bari Karol Wojtyła Airport,http://www.wikidata.org/entity/Q779805
Q374558,Taichung Airport,http://www.wikidata.org/entity/Q374558
Q2875716,Boeing Field,http://www.wikidata.org/entity/Q2875716
Q1336514,Akita Airport,http://www.wikidata.org/entity/Q1336514
Q130193,Victoria International Airport,http://www.wikidata.org/entity/Q130193
Q1431997,Sokol Airport,http://www.wikidata.org/entity/Q1431997
Q685536,Paderborn/Lippstadt Airport,http://www.wikidata.org/entity/Q685536
Q1453722,Lungi International Airport,http://www.wikidata.org/entity/Q1453722
Q1432445,Pori Airport,http://www.wikidata.org/entity/Q1432445
Q912751,cellular respiration,http://www.wikidata.org/entity/Q912751
Q501083,Gibraltar International Airport,http://www.wikidata.org/entity/Q501083
Q3914054,Grand Canyon National Park Airport,http://www.wikidata.org/entity/Q3914054
Q903521,Silvio Pettirossi International Airport,http://www.wikidata.org/entity/Q903521
Q978595,La Palma Airport,http://www.wikidata.org/entity/Q978595
Q1069982,Netherlands Naval Aviation Service,http://www.wikidata.org/entity/Q1069982
Q1405771,Manston Airport,http://www.wikidata.org/entity/Q1405771
Q735756,Brighton City Airport,http://www.wikidata.org/entity/Q735756
Q14878327,Karshi Airport,http://www.wikidata.org/entity/Q14878327
Q3824065,Aeroport Terminal de Càrrega station,http://www.wikidata.org/entity/Q3824065
Q12692543,El Banco Airport,http://www.wikidata.org/entity/Q12692543
Q14846724,Aerogrammus hefferni,http://www.wikidata.org/entity/Q14846724
Q4688307,Aeromachus jhora,http://www.wikidata.org/entity/Q4688307
Q884628,Bloch MB.200,http://www.wikidata.org/entity/Q884628
Q788810,Piarco International Airport,http://www.wikidata.org/entity/Q788810
Q1431354,Antalya Gazipasa-Alanya Airport,http://www.wikidata.org/entity/Q1431354
Q706450,Lübeck-Blankensee Airport,http://www.wikidata.org/entity/Q706450
Q2526720,Khojaly Airport,http://www.wikidata.org/entity/Q2526720
Q1432932,Sumburgh Airport,http://www.wikidata.org/entity/Q1432932
Q597139,Reno–Tahoe International Airport,http://www.wikidata.org/entity/Q597139
Q1415006,Lynden Pindling International Airport,http://www.wikidata.org/entity/Q1415006
Q790043,Bangui M'Poko International Airport,http://www.wikidata.org/entity/Q790043
Q1461076,Louis Armstrong New Orleans International Airport,http://www.wikidata.org/entity/Q1461076
Q193408,Phu Cat Airport,http://www.wikidata.org/entity/Q193408
Q823635,Royal Australian Air Force,http://www.wikidata.org/entity/Q823635
Q15052999,Aerospace Publications,http://www.wikidata.org/entity/Q15052999
Q20050859,aerodynamics engineering,http://www.wikidata.org/entity/Q20050859
Q1936151,Jolly Grant Airport,http://www.wikidata.org/entity/Q1936151
Q2444515,Voronezh International Airport,http://www.wikidata.org/entity/Q2444515
Q1432453,Port Harcourt International Airport,http://www.wikidata.org/entity/Q1432453
Q2903059,Chhatrapati Sambhajinagar Airport,http://www.wikidata.org/entity/Q2903059
Q1430989,Brescia Airport,http://www.wikidata.org/entity/Q1430989
Q2247582,Jammu Airport,http://www.wikidata.org/entity/Q2247582
Q970413,Gorakhpur Airport,http://www.wikidata.org/entity/Q970413
Q2546471,Wheeler Army Airfield,http://www.wikidata.org/entity/Q2546471
Q1197677,Changchun Longjia International Airport,http://www.wikidata.org/entity/Q1197677
Q42216629,Aeron C. Hurt,http://www.wikidata.org/entity/Q42216629
Q11824226,El Tor Airport,http://www.wikidata.org/entity/Q11824226
Q844825,Podgorica Airport,http://www.wikidata.org/entity/Q844825
Q740392,Sarajevo International Airport,http://www.wikidata.org/entity/Q740392
Q580409,Bournemouth Airport,http://www.wikidata.org/entity/Q580409
Q669261,Penang International Airport,http://www.wikidata.org/entity/Q669261
Q1432777,Santiago–Rosalía de Castro Airport,http://www.wikidata.org/entity/Q1432777
Q5463477,Flying M Airport,http://www.wikidata.org/entity/Q5463477
Q7537472,Sky Ranch Airport,http://www.wikidata.org/entity/Q7537472
Q3886242,Mountain View Airport,http://www.wikidata.org/entity/Q3886242
Q2825666,Akron RubberDucks,http://www.wikidata.org/entity/Q2825666
Q1432212,N'Dolo Airport,http://www.wikidata.org/entity/Q1432212
Q2902692,Jodhpur Airport,http://www.wikidata.org/entity/Q2902692
Q2733031,Zhuhai Jinwan Airport,http://www.wikidata.org/entity/Q2733031
Q17440,Albury Airport,http://www.wikidata.org/entity/Q17440
Q970339,Chōfu Airport,http://www.wikidata.org/entity/Q970339
Q201374,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,http://www.wikidata.org/entity/Q201374
Q170877,bomber,http://www.wikidata.org/entity/Q170877
Q2875687,air terminal,http://www.wikidata.org/entity/Q2875687
Q12694862,"Santa Maria, Campo Grande Airport",http://www.wikidata.org/entity/Q12694862
Q49747458,Lewis Airport,http://www.wikidata.org/entity/Q49747458
Q49747457,Lewis Airport,http://www.wikidata.org/entity/Q49747457
Q35274721,Lewis Airport,http://www.wikidata.org/entity/Q35274721
Q3139697,Homestead Air Reserve Base,http://www.wikidata.org/entity/Q3139697
Q1655754,Dobbins Air Reserve Base,http://www.wikidata.org/entity/Q1655754
Q849314,Alicante Airport,http://www.wikidata.org/entity/Q849314
Q4410582,Aerospace Force of the Islamic Revolutionary Guard Corps,http://www.wikidata.org/entity/Q4410582
Q1364927,Kefalonia International Airport,http://www.wikidata.org/entity/Q1364927
Q1433133,Tuzla International Airport,http://www.wikidata.org/entity/Q1433133
Q5491432,Franklin County State Airport,http://www.wikidata.org/entity/Q5491432
Q1156420,Ibaraki Airport,http://www.wikidata.org/entity/Q1156420
Q547124,Fergana International Airport,http://www.wikidata.org/entity/Q547124
Q2172235,Aero Charter DARTA,http://www.wikidata.org/entity/Q2172235
Q2825601,Aero Bravo,http://www.wikidata.org/entity/Q2825601
Q4033469,AeroDreams,http://www.wikidata.org/entity/Q4033469
Q4523105,Aeroport Sheremetyevo,http://www.wikidata.org/entity/Q4523105
Q4688379,Aeronectris,http://www.wikidata.org/entity/Q4688379
Q4688504,Aerotypia,http://www.wikidata.org/entity/Q4688504
Q4033473,Aero Portuguesa,http://www.wikidata.org/entity/Q4033473
Q3912972,Saint-Jean-Chrysostome Airport,http://www.wikidata.org/entity/Q3912972
Q1432110,"Mykonos National Airport ""Manto Mavrogeni""",http://www.wikidata.org/entity/Q1432110
Q1055941,Hostomel Airport,http://www.wikidata.org/entity/Q1055941
Q23010113,Sonoma County Airport station,http://www.wikidata.org/entity/Q23010113
Q911155,King Fahd International Airport,http://www.wikidata.org/entity/Q911155
Q2510194,Mohamed Boudiaf International Airport,http://www.wikidata.org/entity/Q2510194
Q835129,Bornholm Airport,http://www.wikidata.org/entity/Q835129
Q1431445,Hefei Xinqiao International Airport,http://www.wikidata.org/entity/Q1431445
Q733326,Zakynthos International Airport,http://www.wikidata.org/entity/Q733326
Q651495,McGhee Tyson Airport,http://www.wikidata.org/entity/Q651495
Q3207464,Hubballi Airport,http://www.wikidata.org/entity/Q3207464
Q1930670,Baotou Erliban Airport,http://www.wikidata.org/entity/Q1930670
Q772823,Saint-Pierre Airport,http://www.wikidata.org/entity/Q772823
Q1931319,Prayagraj Airport,http://www.wikidata.org/entity/Q1931319
Q619720,Bhuntar Airport,http://www.wikidata.org/entity/Q619720
Q1858312,Barnaul Airport,http://www.wikidata.org/entity/Q1858312
Q528184,Turin Airport,http://www.wikidata.org/entity/Q528184
Q209833,Russian Air Force,http://www.wikidata.org/entity/Q209833
Q1434024,aeronautical meteorology,http://www.wikidata.org/entity/Q1434024
Q2113291,Sihanouk International Airport,http://www.wikidata.org/entity/Q2113291
Q689836,St. Gallen-Altenrhein Airport,http://www.wikidata.org/entity/Q689836
Q5463557,Flying W Airport,http://www.wikidata.org/entity/Q5463557
Q847695,Kaunas Airport,http://www.wikidata.org/entity/Q847695
Q1162558,Katowice International Airport,http://www.wikidata.org/entity/Q1162558
Q1333923,San Diego International Airport,http://www.wikidata.org/entity/Q1333923
Q1432694,Samsun-Çarşamba Airport,http://www.wikidata.org/entity/Q1432694
Q1849321,Agra Civil Enclave,http://www.wikidata.org/entity/Q1849321
Q2580505,Hanimaadhoo Airport,http://www.wikidata.org/entity/Q2580505
Q2298657,Townsville Airport,http://www.wikidata.org/entity/Q2298657
Q1593547,Heeresflugplatz,http://www.wikidata.org/entity/Q1593547
Q611983,Beauvais-Tillé Airport,http://www.wikidata.org/entity/Q611983
Q779984,Gdańsk Lech Wałęsa Airport,http://www.wikidata.org/entity/Q779984
Q930733,Toncontín International Airport,http://www.wikidata.org/entity/Q930733
Q734482,Karlstad Airport,http://www.wikidata.org/entity/Q734482
Q1517242,Royal Italian Air Force,http://www.wikidata.org/entity/Q1517242
Q665365,Bremen Airport,http://www.wikidata.org/entity/Q665365
Q7712741,The Aerospace Corporation,http://www.wikidata.org/entity/Q7712741
Q3274168,Hilltop Airport,http://www.wikidata.org/entity/Q3274168
Q3535915,Cardiff Brothers Airport,http://www.wikidata.org/entity/Q3535915
Q6364347,Kanpur Airport,http://www.wikidata.org/entity/Q6364347
Q1000018,Jinggangshan Airport,http://www.wikidata.org/entity/Q1000018
Q2317425,Duxford Aerodrome,http://www.wikidata.org/entity/Q2317425
Q1279158,Saratov Tsentralny Airport,http://www.wikidata.org/entity/Q1279158
Q2875728,El Trompillo Airport,http://www.wikidata.org/entity/Q2875728
Q1029503,Marine Corps Air Station Miramar,http://www.wikidata.org/entity/Q1029503
Q1432361,Abruzzo Airport,http://www.wikidata.org/entity/Q1432361
Q12692566,Aeropuerto Arsenio Valderrama,http://www.wikidata.org/entity/Q12692566
